rank,segment_id,country,road_class,SpeedLimit,F85thPercentileSpeed,expected_speed,speed_residual
5891,51601,Thailand,secondary,80.0,66.0,59.47975880440553,6.520241195594473
5892,38132,Thailand,secondary,90.0,90.0,83.48335346077047,6.5166465392295265
5893,36606,Thailand,trunk,105.0,96.0,89.48505630904134,6.51494369095866
5894,26241,Thailand,primary,80.0,101.0,94.49048155017304,6.509518449826956
5895,55832,Thailand,primary,90.0,80.83333333,74.32456203154793,6.508771298452075
5896,13562,Thailand,trunk,90.0,103.0,96.49364098415532,6.50635901584468
5897,30056,Thailand,primary,80.0,91.0,84.49626443209914,6.503735567900861
5898,33959,Thailand,trunk,90.0,95.0,88.50031091411182,6.499689085888178
5899,27326,Thailand,primary,90.0,102.0,95.50261308207843,6.497386917921574
5900,55833,Thailand,primary,90.0,80.5,74.00743505669362,6.492564943306377
5901,35816,Thailand,trunk,90.0,105.0,98.50860653670873,6.491393463291274
5902,48864,Thailand,secondary,90.0,74.0,67.50874927730644,6.4912507226935645
5903,PR/3859,India,primary,40.0,52.0,45.51196640782451,6.488033592175491
5904,41489,Thailand,secondary,90.0,85.5,79.01763808256487,6.482361917435128
5905,20972,Thailand,primary,90.0,93.5,87.02526944031644,6.4747305596835645
5906,37443,Thailand,secondary,86.0,80.16666667,73.69220550722362,6.474461162776379
5907,16529,Thailand,primary,90.0,96.0,89.52602306757566,6.4739769324243355
5908,35339,Thailand,trunk,80.0,106.0,99.52788754391939,6.472112456080609
5909,36195,Thailand,trunk,90.0,104.0,97.5292958405817,6.470704159418304
5910,TR/13490,India,trunk,55.0,80.375,73.90436435315945,6.470635646840549
5911,54702,Thailand,secondary,90.0,76.5,70.02966421022577,6.470335789774225
5912,52643,Thailand,secondary,90.0,88.0,81.53543767016697,6.464562329833029
5913,37119,Thailand,secondary,80.0,74.0,67.53599714530675,6.464002854693248
5914,17152,Thailand,secondary,80.0,77.5,71.03826993163497,6.4617300683650285
5915,49863,Thailand,secondary,90.0,77.5,71.03826993163497,6.4617300683650285
5916,25935,Thailand,primary,80.0,75.0,68.53878372181639,6.461216278183613
5917,34171,Thailand,motorway,120.0,102.83333333,96.37588733528642,6.457445994713581
5918,34814,Thailand,trunk,80.0,94.0,87.55033621128763,6.449663788712371
5919,TR/11091,India,trunk,55.0,85.5,79.05330458943787,6.446695410562128
5920,18279,Thailand,primary,80.0,94.0,87.5590045147679,6.440995485232094
5921,41189,Thailand,secondary,80.0,79.0,72.56508583851186,6.4349141614881376
5922,35189,Thailand,trunk,90.0,99.0,92.57143710860895,6.428562891391053
5923,39593,Thailand,secondary,80.0,66.0,59.58088862633894,6.41911137366106
5924,35719,Thailand,trunk,60.0,100.0,93.58253917468137,6.417460825318628
5925,16382,Thailand,trunk,90.0,107.0,100.58282002787196,6.417179972128039
5926,18336,Thailand,primary,90.0,78.0,71.58314599809464,6.416854001905364
5927,41185,Thailand,secondary,90.0,75.0,68.58929865808065,6.410701341919349
5928,TR/11713,India,trunk,55.0,89.0,82.59173639510955,6.40826360489045
5929,45312,Thailand,secondary,80.0,82.0,75.59277464069076,6.407225359309237
5930,45278,Thailand,secondary,90.0,82.83333333,76.42698719565699,6.406346134343011
5931,9069,Thailand,trunk,86.0,102.33333333,95.93019434637034,6.40313898362966
5932,19850,Thailand,primary,80.0,94.0,87.5994768410913,6.4005231589086975
5933,34028,Thailand,secondary,90.0,85.0,78.6027160916347,6.397283908365296
5934,21051,Thailand,primary,90.0,93.75,87.35557331947413,6.394426680525868
5935,30225,Thailand,primary,80.0,92.0,85.61361624392455,6.386383756075446
5936,42083,Thailand,secondary,80.0,66.0,59.61710791805883,6.382892081941172
5937,11597,Thailand,trunk,80.0,86.5,80.11921798374392,6.380782016256077
5938,49273,Thailand,secondary,90.0,73.0,66.62033537155338,6.379664628446619
5939,TR/11684,India,trunk,55.0,80.0,73.62112742186919,6.37887257813081
5940,SE/8813,India,secondary,55.0,60.5,54.126980083230926,6.373019916769074
5941,15310,Thailand,trunk,90.0,96.5,90.12845869305964,6.371541306940358
5942,PR/651,India,primary,30.0,63.0,56.62847794902113,6.371522050978868
5943,SE/8099,India,secondary,45.0,54.0,47.62878944442634,6.371210555573661
5944,SE/8648,India,secondary,55.0,54.0,47.62878944442634,6.371210555573661
5945,30671,Thailand,primary,80.0,96.0,89.6288962780677,6.3711037219323
5946,TR/11758,India,trunk,55.0,69.5,63.13085621949235,6.369143780507649
5947,SE/4442,India,secondary,55.0,44.25,37.88486537876438,6.365134621235619
5948,36296,Thailand,secondary,80.0,79.0,72.63933081310628,6.360669186893716
5949,18395,Thailand,primary,90.0,80.0,73.64205280344542,6.357947196554576
5950,PR/320,India,primary,55.0,68.0,61.64517015419493,6.354829845805071
5951,51015,Thailand,secondary,80.0,67.0,60.648639487298105,6.351360512701895
5952,SE/7538,India,secondary,45.0,48.25,41.89926384204221,6.35073615795779
5953,36361,Thailand,secondary,80.0,76.0,69.65152855736858,6.348471442631421
5954,49555,Thailand,secondary,90.0,79.0,72.65193313153524,6.348066868464755
5955,12256,Thailand,trunk,80.0,90.5,84.15681034924778,6.3431896507522225
5956,31188,Thailand,primary,90.0,82.0,75.65778225103922,6.342217748960778
5957,16797,Thailand,secondary,90.0,78.0,71.658469291372,6.3415307086279995
5958,17423,Thailand,trunk,90.0,106.0,99.65939829056595,6.340601709434054
5959,PR/663,India,primary,55.0,69.75,63.41058909595644,6.339410904043561
5960,42748,Thailand,secondary,90.0,88.0,81.66473704719309,6.335262952806914
5961,35392,Thailand,secondary,90.0,87.66666667,81.33229813558798,6.334368534412022
5962,TR/11014,India,trunk,80.0,83.0,76.66652576370053,6.333474236299466
5963,5432,Thailand,trunk,90.0,100.0,93.66757135713691,6.332428642863093
5964,11710,Thailand,trunk,80.0,97.0,90.67070681491661,6.329293185083387
5965,30709,Thailand,primary,90.0,95.0,88.67572139213638,6.324278607863619
5966,25979,Thailand,primary,80.0,88.5,82.18859885889171,6.311401141108291
5967,21871,Thailand,primary,90.0,99.5,93.1931042712322,6.306895728767799
5968,17878,Thailand,primary,60.0,83.0,76.69450126847522,6.305498731524779
5969,39707,Thailand,secondary,84.0,83.4,77.10079147882576,6.299208521174251
5970,48387,Thailand,secondary,90.0,66.0,59.703063172751946,6.296936827248054
5971,17974,Thailand,primary,90.0,95.0,88.70835099715103,6.29164900284897
5972,30917,Thailand,primary,80.0,95.0,88.70835099715103,6.29164900284897
5973,21910,Thailand,primary,80.0,95.0,88.70835099715103,6.29164900284897
5974,45350,Thailand,secondary,90.0,77.0,70.709521835371,6.290478164628993
5975,34479,Thailand,trunk,80.0,95.0,88.70971727539234,6.290282724607664
5976,40245,Thailand,secondary,90.0,78.0,71.7156704263971,6.2843295736029035
5977,42445,Thailand,secondary,40.0,86.5,80.2159546547022,6.284045345297798
5978,17046,Thailand,trunk,80.0,96.16666666,89.89995867174777,6.266707988252236
5979,37020,Thailand,secondary,90.0,79.0,72.73936568031712,6.260634319682879
5980,53483,Thailand,secondary,90.0,77.5,71.24408421566395,6.255915784336054
5981,50559,Thailand,secondary,90.0,84.0,77.74620977645881,6.253790223541188
5982,55428,Thailand,secondary,90.0,86.88888889,80.63549071132131,6.253398178678694
5983,17541,Thailand,primary,80.0,87.66666666,81.4132794880993,6.253387171900698
5984,SE/10706,India,secondary,55.0,59.75,53.499750743732264,6.250249256267736
5985,40788,Thailand,secondary,90.0,67.0,60.75259308870489,6.2474069112951085
5986,40356,Thailand,secondary,90.0,92.0,85.75484235802841,6.245157641971588
5987,35958,Thailand,primary,90.0,97.0,90.75939663092399,6.2406033690760125
5988,55105,Thailand,secondary,90.0,90.5,84.26718133758554,6.232818662414459
5989,48825,Thailand,secondary,50.0,57.0,50.772395453836964,6.227604546163036
5990,49582,Thailand,secondary,80.0,79.0,72.77423647377081,6.225763526229187
5991,43294,Thailand,secondary,60.0,90.0,83.77883829401122,6.221161705988777
5992,32064,Thailand,motorway,80.0,85.0,78.77920425142814,6.2207957485718595
5993,16155,Thailand,trunk,90.0,92.0,85.78586327500183,6.21413672499817
5994,48773,Thailand,secondary,90.0,78.0,71.79124741881206,6.208752581187937
5995,PR/1067,India,primary,55.0,71.5,65.29429349185159,6.20570650814841
5996,55818,Thailand,primary,80.0,93.0,86.79672186216231,6.203278137837685
5997,22119,Thailand,primary,80.0,97.0,90.80339494847829,6.196605051521715
5998,40435,Thailand,secondary,90.0,75.0,68.81321740136687,6.18678259863313
5999,TR/11445,India,trunk,40.0,85.0,78.81917195128847,6.180828048711533
6000,TR/12108,India,trunk,50.0,80.0,73.82089459587144,6.179105404128563
6001,35748,Thailand,trunk,85.0,98.75,92.57143710860895,6.178562891391053
6002,34794,Thailand,trunk,90.0,88.5,82.3214771986214,6.178522801378605
6003,31212,Thailand,primary,90.0,95.0,88.8217273090104,6.178272690989601
6004,51479,Thailand,secondary,90.0,89.0,82.82548485488904,6.174515145110959
6005,45898,Thailand,secondary,80.0,88.5,82.32662693302191,6.173373066978087
6006,35715,Thailand,trunk,90.0,105.0,98.8266406234448,6.173359376555197
6007,17143,Thailand,primary,90.0,89.0,82.82855728249191,6.171442717508086
6008,28716,Thailand,primary,90.0,98.0,91.83156533729107,6.168434662708933
6009,12351,Thailand,trunk,80.0,110.0,103.83355827062786,6.1664417293721385
6010,52677,Thailand,secondary,90.0,89.2,83.03621822993033,6.163781770069676
6011,35753,Thailand,trunk,90.0,97.59090909,91.42720221693241,6.163706873067582
6012,PR/3092,India,primary,50.0,47.25,41.08709230554872,6.1629076944512775
6013,49806,Thailand,secondary,90.0,81.0,74.83918910357143,6.160810896428572
6014,35358,Thailand,secondary,80.0,57.0,50.840586243310646,6.159413756689354
6015,36215,Thailand,trunk,90.0,99.0,92.84288826385382,6.157111736146177
6016,14156,Thailand,trunk,80.0,104.0,97.84304904942655,6.156950950573446
6017,39809,Thailand,secondary,90.0,88.5,82.34443561668002,6.155564383319984
6018,47840,Thailand,secondary,80.0,84.0,77.84864722114065,6.151352778859348
6019,45343,Thailand,secondary,90.0,84.0,77.84864722114065,6.151352778859348
6020,22636,Thailand,primary,80.0,77.0,70.85076849282491,6.149231507175088
6021,33636,Thailand,trunk,80.0,105.0,98.85821061601122,6.14178938398878
6022,55267,Thailand,secondary,90.0,78.0,71.85837643218656,6.14162356781344
6023,33717,Thailand,secondary,60.0,79.0,72.85899907190452,6.14100092809548
6024,16875,Thailand,secondary,90.0,92.0,85.86471832450533,6.135281675494667
6025,4107,Thailand,trunk,90.0,96.0,89.86998121204005,6.130018787959955
6026,TR/12584,India,trunk,50.0,87.16666666666667,81.0370096405621,6.129657026104567
6027,15794,Thailand,primary,80.0,80.0,73.87302765999618,6.126972340003817
6028,54283,Thailand,secondary,88.0,79.81818182,73.69220550722362,6.1259763127763875
6029,50301,Thailand,secondary,90.0,80.5,74.37543323247255,6.124566767527455
6030,26913,Thailand,primary,90.0,91.0,84.87618207282868,6.1238179271713165
6031,46679,Thailand,secondary,80.0,63.0,56.88739124994649,6.112608750053511
6032,30722,Thailand,primary,80.0,72.0,65.89036227572042,6.10963772427958
6033,54596,Thailand,secondary,90.0,91.5,85.39189647666741,6.108103523332588
6034,SE/10442,India,secondary,45.0,48.0,41.90352348470382,6.096476515296182
6035,49618,Thailand,secondary,80.0,71.0,64.90613377644841,6.093866223551586
6036,55006,Thailand,secondary,80.0,71.0,64.90613377644841,6.093866223551586
6037,33822,Thailand,primary,85.0,102.75,96.66351170066096,6.086488299339038
6038,54918,Thailand,secondary,90.0,75.5,69.41904570799882,6.080954292001181
6039,36565,Thailand,trunk,50.0,99.0,92.91950367313743,6.080496326862573
6040,44577,Thailand,secondary,90.0,72.5,66.42487851203306,6.075121487966939
6041,SE/5299,India,secondary,45.0,47.666666666666664,41.59434198978187,6.072324676884797
6042,TR/12352,India,trunk,20.0,55.0,48.929208858324415,6.070791141675585
6043,TR/13593,India,trunk,20.0,55.0,48.929208858324415,6.070791141675585
6044,39640,Thailand,secondary,86.0,90.0,83.93032215215358,6.069677847846421
6045,22327,Thailand,primary,80.0,78.0,71.93882157086534,6.061178429134657
6046,36709,Thailand,primary,90.0,87.0,80.94043277770135,6.059567222298654
6047,42078,Thailand,secondary,80.0,78.5,72.44085146889368,6.059148531106317
6048,51735,Thailand,secondary,90.0,70.0,63.95003729371859,6.049962706281413
6049,49578,Thailand,secondary,90.0,86.0,79.95463862650135,6.04536137349865
6050,SE/5705,India,secondary,55.0,60.0,53.96052363731876,6.039476362681242
6051,34361,Thailand,trunk,90.0,106.0,99.96357182285209,6.036428177147911
6052,51332,Thailand,secondary,84.0,79.72727273,73.69220550722362,6.035067222776377
6053,43416,Thailand,secondary,90.0,86.0,79.96513186574789,6.0348681342521076
6054,TR/13484,India,trunk,60.0,86.0,79.96572650019704,6.034273499802964
6055,TR/13059,India,trunk,55.0,80.66666666666667,74.64144913331096,6.025217533355715
6056,41715,Thailand,secondary,90.0,74.0,67.97521736739778,6.024782632602225
6057,55881,Thailand,secondary,80.0,77.0,70.97549197977605,6.024508020223948
6058,39626,Thailand,secondary,90.0,76.0,69.975677281572,6.024322718427996
6059,TR/13522,India,trunk,80.0,83.5,77.47962156725193,6.020378432748075
6060,29670,Thailand,primary,90.0,91.0,84.98275653459663,6.017243465403368
6061,45414,Thailand,secondary,80.0,78.0,71.98745201722511,6.01254798277489
6062,45534,Thailand,secondary,90.0,71.0,64.99452331753838,6.0054766824616195
6063,40501,Thailand,secondary,90.0,85.0,79.00502343943369,5.994976560566315
6064,15839,Thailand,secondary,90.0,85.0,79.00948987525622,5.990510124743778
6065,48223,Thailand,secondary,80.0,69.0,63.010856301452556,5.989143698547444
6066,11084,Thailand,trunk,90.0,105.0,99.01149977078913,5.988500229210871
6067,16083,Thailand,trunk,90.0,97.0,91.01582906347357,5.984170936526425
6068,40871,Thailand,secondary,80.0,93.0,87.02014206740354,5.97985793259646
6069,25712,Thailand,primary,90.0,95.0,89.02180030135398,5.978199698646023
6070,17901,Thailand,primary,80.0,93.0,87.02526944031644,5.9747305596835645
6071,55399,Thailand,secondary,80.0,69.0,63.02918731157855,5.9708126884214465
6072,SE/5577,India,secondary,55.0,55.5,49.53177240900513,5.968227590994871
6073,43284,Thailand,secondary,80.0,88.0,82.03316360807328,5.966836391926719
6074,43494,Thailand,secondary,90.0,88.0,82.04554335007163,5.954456649928375
6075,15450,Thailand,primary,90.0,85.0,79.04586000161227,5.954139998387731
6076,TR/12770,India,trunk,55.0,79.83333333333333,73.87970334125468,5.953629992078646
6077,26576,Thailand,primary,80.0,93.0,87.05102607252029,5.948973927479713
6078,34573,Thailand,trunk,90.0,107.0,101.05183036170125,5.948169638298751
6079,TR/13312,India,trunk,80.0,65.375,59.43046048225473,5.94453951774527
6080,2307,Thailand,trunk,90.0,97.0,91.0570742400342,5.942925759965803
6081,33825,Thailand,primary,80.0,96.0,90.0625787398395,5.937421260160505
6082,34740,Thailand,trunk,90.0,96.0,90.06365950957766,5.936340490422339
6083,22732,Thailand,primary,90.0,92.0,86.06377312860951,5.936226871390488
6084,16111,Thailand,trunk,90.0,107.0,101.07378070613369,5.9262192938663105
6085,34537,Thailand,trunk,90.0,97.0,91.07683574414534,5.923164255854658
6086,42606,Thailand,secondary,90.0,71.0,65.08430710060888,5.915692899391118
6087,36268,Thailand,trunk,90.0,96.0,90.08467028260198,5.9153297173980235
6088,50894,Thailand,secondary,90.0,89.5,83.58486951786288,5.915130482137116
6089,SE/6307,India,secondary,55.0,57.833333333333336,51.9238247470916,5.909508586241735
6090,54712,Thailand,secondary,90.0,79.0,73.09180403808898,5.908195961911019
6091,49469,Thailand,secondary,90.0,83.0,77.09598361681645,5.904016383183546
6092,28282,Thailand,primary,80.0,98.0,92.0971616935149,5.902838306485094
6093,TR/12373,India,trunk,30.0,86.91304347826087,81.01457620600385,5.898467272257022
6094,43016,Thailand,secondary,60.0,85.5,79.60286456084647,5.89713543915353
6095,35914,Thailand,secondary,90.0,77.0,71.10666280887467,5.893337191125326
6096,48296,Thailand,secondary,80.0,68.0,62.110868169561456,5.889131830438544
6097,53674,Thailand,secondary,90.0,68.0,62.110868169561456,5.889131830438544
6098,39396,Thailand,secondary,80.0,63.0,57.11204053174295,5.887959468257051
6099,PR/2167,India,primary,40.0,46.0,40.11540341568149,5.884596584318508
6100,40751,Thailand,secondary,90.0,87.14285714,81.2632636201667,5.879593519833307
6101,9120,Thailand,trunk,90.0,93.0,87.13059064252248,5.869409357477522
6102,35457,Thailand,secondary,90.0,70.0,64.13267422018444,5.867325779815559
6103,34653,Thailand,primary,90.0,89.0,83.1346010555796,5.865398944420406
6104,MO/194,India,motorway,40.0,51.55555555555556,45.690168495618025,5.865387059937532
6105,45731,Thailand,secondary,80.0,75.0,69.13500891043091,5.864991089569088
6106,44270,Thailand,secondary,90.0,74.0,68.13916445379341,5.860835546206587
6107,PR/1054,India,primary,55.0,64.625,58.766365625812014,5.858634374187986
6108,SE/8308,India,secondary,55.0,58.5,52.64264441043972,5.857355589560278
6109,TR/10959,India,trunk,40.0,54.666666666666664,48.80957672116334,5.857089945503326
6110,SE/9942,India,secondary,55.0,53.3,47.44528994447326,5.854710055526738
6111,9611,Thailand,trunk,80.0,100.0,94.1457056394714,5.854294360528598
6112,41188,Thailand,secondary,80.0,77.0,71.14865788569027,5.85134211430973
6113,38306,Thailand,secondary,80.0,77.0,71.14865788569027,5.85134211430973
6114,34481,Thailand,trunk,80.0,96.0,90.15188522849355,5.848114771506445
6115,46497,Thailand,secondary,90.0,76.0,70.1529851012478,5.847014898752207
6116,11199,Thailand,trunk,90.0,97.0,91.1601690531997,5.839830946800305
6117,42834,Thailand,secondary,90.0,86.5,80.66763983775205,5.8323601622479515
6118,TR/11710,India,trunk,55.0,86.0,80.17875652653163,5.821243473468371
6119,18516,Thailand,primary,80.0,78.0,72.17925064364748,5.820749356352522
6120,9079,Thailand,trunk,90.0,97.0,91.18585597706408,5.8141440229359205
6121,53803,Thailand,secondary,90.0,86.0,80.18838847608933,5.8116115239106705
6122,30256,Thailand,primary,80.0,88.0,82.18859885889171,5.811401141108291
6123,35804,Thailand,trunk,72.0,99.75,93.93885545839905,5.811144541600953
6124,35795,Thailand,trunk,80.0,101.625,95.8148832559448,5.810116744055193
6125,28748,Thailand,primary,90.0,97.0,91.20114646050135,5.798853539498651
6126,41729,Thailand,secondary,80.0,84.0,78.20158344077383,5.798416559226169
6127,TR/13316,India,trunk,80.0,65.0,59.20403069054917,5.795969309450832
6128,31037,Thailand,primary,90.0,88.0,82.20550533078477,5.794494669215226
6129,39960,Thailand,secondary,90.0,66.0,60.20963007874217,5.7903699212578275
6130,40280,Thailand,secondary,80.0,86.0,80.20973537424939,5.790264625750609
6131,1685,Thailand,trunk,90.0,107.0,101.21039224666362,5.789607753336384
6132,45734,Thailand,secondary,80.0,83.5,77.7126046659266,5.787395334073395
6133,53827,Thailand,secondary,80.0,71.0,65.21333924763206,5.786660752367936
6134,54098,Thailand,secondary,87.0,80.0,74.21386398160423,5.786136018395766
6135,39233,Thailand,secondary,90.0,86.0,80.2167888968442,5.783211103155793
6136,30666,Thailand,primary,80.0,88.0,82.21706910018005,5.782930899819945
6137,PR/3624,India,primary,40.0,51.333333333333336,45.55110157725279,5.782231756080549
6138,10312,Thailand,trunk,80.0,96.0,90.21958505137009,5.780414948629911
6139,19093,Thailand,primary,90.0,93.0,87.22015215352747,5.779847846472535
6140,TR/13051,India,trunk,40.0,61.5,55.72055073605683,5.779449263943171
6141,34124,Thailand,trunk,90.0,101.0,95.22126383527906,5.778736164720939
6142,51558,Thailand,secondary,86.0,85.83333333,80.06120758120557,5.772125748794437
6143,45885,Thailand,secondary,85.0,93.25,87.47883543914241,5.771164560857585
6144,46676,Thailand,secondary,80.0,62.0,56.22914807743919,5.770851922560809
6145,TR/11000,India,trunk,40.0,71.5,65.73398413056827,5.766015869431726
6146,27676,Thailand,primary,80.0,91.0,85.23820234734387,5.761797652656128
6147,PR/2203,India,primary,55.0,64.5,58.73867707804424,5.76132292195576
6148,48139,Thailand,secondary,90.0,84.0,78.23948294704032,5.760517052959685
6149,TR/11095,India,trunk,50.0,82.0,76.24037995145322,5.759620048546779
6150,23541,Thailand,primary,90.0,83.0,77.24212323041678,5.75787676958322
6151,50687,Thailand,secondary,90.0,58.0,52.24270547528577,5.757294524714233
6152,49959,Thailand,secondary,90.0,91.5,85.74557293653905,5.754427063460952
6153,55034,Thailand,secondary,90.0,89.5,83.74834836186521,5.751651638134788
6154,2155,Thailand,trunk,90.0,92.0,86.24848760656485,5.751512393435149
6155,12875,Thailand,trunk,90.0,98.0,92.25131906050116,5.74868093949884
6156,17271,Thailand,primary,90.0,91.0,85.25542908097232,5.74457091902768
6157,SE/8309,India,secondary,55.0,57.0,51.25656247759968,5.7434375224003205
6158,40408,Thailand,secondary,90.0,84.5,78.75669005348823,5.743309946511772
6159,27312,Thailand,primary,80.0,87.0,81.25696464463182,5.743035355368178
6160,50146,Thailand,secondary,90.0,77.0,71.25815874864755,5.741841251352454
6161,54738,Thailand,secondary,90.0,90.0,84.26067967355192,5.73932032644808
6162,PR/669,India,primary,55.0,62.5,56.76185464373829,5.738145356261711
6163,35764,Thailand,trunk,86.0,101.66666666,95.93300435611673,5.733662303883278
6164,28684,Thailand,primary,80.0,102.0,96.26761523947093,5.732384760529072
6165,PR/1634,India,primary,55.0,68.5,62.768177127585744,5.731822872414256
6166,25279,Thailand,primary,90.0,98.5,92.76961667175635,5.730383328243647
6167,SE/8689,India,secondary,55.0,58.25,52.52013158867417,5.729868411325832
6168,35730,Thailand,trunk,90.0,98.3,92.57143710860895,5.72856289139105
6169,33725,Thailand,secondary,90.0,89.0,83.27537199787312,5.724628002126877
6170,SE/10785,India,secondary,55.0,59.5,53.784033495056036,5.715966504943964
6171,47029,Thailand,secondary,80.0,74.0,68.28498467392043,5.715015326079566
6172,39830,Thailand,secondary,80.0,83.5,77.78859402577092,5.711405974229081
6173,34882,Thailand,secondary,80.0,72.0,66.2886032623322,5.711396737667798
6174,36272,Thailand,trunk,90.0,96.0,90.29196375241047,5.708036247589533
6175,52447,Thailand,secondary,80.0,88.0,82.29373859413501,5.706261405864993
6176,53424,Thailand,secondary,90.0,86.66666667,80.96168665146322,5.704980018536773
6177,54405,Thailand,secondary,80.0,77.0,71.29701726549045,5.702982734509547
6178,17488,Thailand,trunk,90.0,105.23076923,99.52788754391939,5.702881686080616
6179,34106,Thailand,secondary,90.0,69.0,63.29818234901572,5.701817650984282
6180,TR/13299,India,trunk,55.0,66.0,60.30532549803144,5.6946745019685565
6181,35355,Thailand,primary,85.0,84.0,78.30829817148718,5.691701828512819
6182,TR/12197,India,trunk,45.0,54.5,48.80957672116334,5.690423278836661
6183,PR/3690,India,primary,45.0,46.0,40.3099576548475,5.690042345152499
6184,16301,Thailand,trunk,90.0,97.125,91.43737932928501,5.687620670714992
6185,39018,Thailand,secondary,90.0,74.0,68.31292289022281,5.687077109777192
6186,18077,Thailand,primary,60.0,85.5,79.81325480123212,5.6867451987678805
6187,41148,Thailand,secondary,80.0,91.5,85.82210617264593,5.677893827354069
6188,78,Thailand,secondary,80.0,75.0,69.32378627218169,5.676213727818308
6189,38652,Thailand,secondary,90.0,87.75,82.07610633722257,5.673893662777431
6190,PR/3320,India,primary,55.0,67.75,62.080541174585136,5.669458825414864
6191,39194,Thailand,secondary,90.0,77.5,71.83328585907613,5.666714140923872
6192,43849,Thailand,secondary,90.0,72.0,66.3359125178015,5.664087482198497
6193,53563,Thailand,secondary,86.0,83.4,77.74139650039693,5.658603499603075
6194,21674,Thailand,primary,90.0,83.0,77.34356083150496,5.656439168495041
6195,19555,Thailand,primary,80.0,91.0,85.34459309737778,5.655406902622218
6196,35019,Thailand,primary,90.0,80.75,75.09541552665773,5.654584473342268
6197,45710,Thailand,secondary,90.0,86.5,80.85035008457783,5.649649915422174
6198,44805,Thailand,secondary,80.0,76.0,70.35420008892206,5.645799911077944
6199,SE/4227,India,secondary,55.0,54.25,48.6068509075675,5.643149092432502
6200,33969,Thailand,trunk,80.0,95.0,89.36137992662353,5.638620073376472
6201,224,Thailand,primary,80.0,78.0,72.36480000093053,5.635199999069471
6202,19688,Thailand,primary,80.0,78.0,72.36480000093053,5.635199999069471
6203,29594,Thailand,primary,90.0,93.0,87.37126804456857,5.628731955431434
6204,SE/7614,India,secondary,55.0,54.0,48.373529798588045,5.626470201411955
6205,227,Thailand,primary,90.0,92.0,86.38031860003628,5.619681399963724
6206,SE/7655,India,secondary,45.0,58.25,52.63585297542844,5.614147024571558
6207,SE/8623,India,secondary,55.0,59.5,53.88793079882066,5.612069201179338
6208,35333,Thailand,trunk,90.0,99.0,93.38796188284306,5.612038117156942
6209,34790,Thailand,trunk,90.0,95.0,89.38984084983082,5.610159150169181
6210,34109,Thailand,trunk,90.0,99.0,93.39331782781696,5.606682172183042
6211,53310,Thailand,secondary,75.0,87.75,82.14650135103454,5.603498648965456
6212,28414,Thailand,primary,80.0,102.0,96.39684543110735,5.6031545688926485
6213,16906,Thailand,primary,80.0,69.0,63.398391149166315,5.601608850833685
6214,40749,Thailand,secondary,90.0,86.0,80.39915949361483,5.600840506385168
6215,39781,Thailand,secondary,80.0,69.0,63.40079094419291,5.599209055807087
6216,34791,Thailand,trunk,90.0,91.5,85.9026020985891,5.5973979014109005
6217,21839,Thailand,primary,80.0,81.0,75.4035133167549,5.596486683245104
6218,SE/5687,India,secondary,55.0,55.0,49.403744729566796,5.596255270433204
6219,33856,Thailand,trunk,86.0,104.0,98.40607721416245,5.593922785837549
6220,TR/11562,India,trunk,55.0,84.0,78.40608595738551,5.593914042614486
6221,44133,Thailand,secondary,80.0,83.0,77.40820294420381,5.591797055796192
6222,1145,Thailand,trunk,80.0,102.0,96.40903625692005,5.5909637430799535
6223,6439,Thailand,trunk,80.0,100.0,94.41169628576148,5.588303714238521
6224,40881,Thailand,secondary,80.0,75.0,69.41904570799882,5.580954292001181
6225,51789,Thailand,secondary,80.0,86.0,80.4190563733618,5.580943626638202
6226,39181,Thailand,secondary,80.0,67.0,61.42203583583078,5.577964164169217
6227,46278,Thailand,secondary,90.0,65.0,59.425668319825526,5.574331680174474
6228,SE/5300,India,secondary,55.0,63.5,57.928414704006336,5.571585295993664
6229,957,Thailand,trunk,80.0,94.0,88.43232327696408,5.567676723035916
6230,51903,Thailand,secondary,90.0,83.0,77.44083728526975,5.559162714730249
6231,19565,Thailand,primary,90.0,95.0,89.44230294316868,5.557697056831316
6232,40310,Thailand,secondary,80.0,82.0,76.44305539184275,5.556944608157252
6233,40177,Thailand,secondary,80.0,83.0,77.44448400511448,5.555515994885525
6234,35231,Thailand,primary,90.0,81.33333333,75.77902664387662,5.5543066861233825
6235,17231,Thailand,trunk,90.0,99.0,93.44626770013625,5.5537322998637535
6236,35729,Thailand,trunk,90.0,96.6,91.05008945812651,5.549910541873487
6237,50141,Thailand,secondary,90.0,78.5,72.95331789609898,5.54668210390102
6238,43605,Thailand,secondary,80.0,84.0,78.45348089121093,5.54651910878907
6239,45227,Thailand,secondary,80.0,76.5,70.95869070527151,5.541309294728492
6240,11255,Thailand,trunk,90.0,100.0,94.45978387020251,5.540216129797486
6241,PR/821,India,primary,55.0,67.1,61.561649211530884,5.53835078846911
6242,23810,Thailand,primary,90.0,80.0,74.46894033564591,5.531059664354089
6243,34014,Thailand,secondary,90.0,75.0,69.47008741699098,5.529912583009022
6244,39873,Thailand,secondary,90.0,84.0,78.47269960937288,5.5273003906271185
6245,12423,Thailand,trunk,30.0,108.0,102.4744680986954,5.525531901304603
6246,51304,Thailand,secondary,90.0,67.0,61.474784175225274,5.525215824774726
6247,42900,Thailand,secondary,50.0,70.0,64.47479552065504,5.525204479344964
